Date,Version,Path,Views
2026-04-28 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.file_vars.html,1
2026-04-28 00:00:00,latest,/user_guide/changelog/v2.0.1.html,1
2026-04-28 00:00:00,development,/user_guide/documentation/icepyx.html,2
2026-04-28 00:00:00,latest,/user_guide/documentation/query.html,1
2026-04-29 00:00:00,stable,/_icepyx/icepyx.Query.product_all_info.html,1
2026-04-29 00:00:00,development,/_icepyx/icepyx.Query.spatial.html,1
2026-04-29 00:00:00,latest,/_icepyx/icepyx.Query.spatial_extent.html,1
2026-04-29 00:00:00,latest,/_icepyx/icepyx.Read.load.html,1
2026-04-29 00:00:00,development,/_icepyx/icepyx.Read.variables.html,1
2026-04-29 00:00:00,bib,/community/resources.html,1
2026-04-29 00:00:00,stable,/contributing/quest-available-datasets.html,1
2026-04-29 00:00:00,latest,/example_notebooks/IS2_data_access.html,2
2026-04-29 00:00:00,development,/example_notebooks/IS2_data_access2-subsetting.html,1
2026-04-29 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,2
2026-04-29 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,3
2026-04-29 00:00:00,latest,/example_notebooks/IS2_data_variables.html,1
2026-04-29 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,1
2026-04-29 00:00:00,latest,/getting_started/citation_link.html,2
2026-04-29 00:00:00,bib,/getting_started/example_link.html,1
2026-04-29 00:00:00,latest,/getting_started/install.html,3
2026-04-29 00:00:00,latest,/getting_started/origin_purpose.html,1
2026-04-29 00:00:00,latest,/index.html,1
2026-04-29 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.dataset.html,1
2026-04-29 00:00:00,stable,/user_guide/changelog/v0.3.1.html,1
2026-04-29 00:00:00,main,/user_guide/changelog/v0.3.4.html,1
2026-04-29 00:00:00,latest,/user_guide/changelog/v0.5.0.html,1
2026-04-29 00:00:00,latest,/user_guide/documentation/icepyx.html,1
2026-04-30 00:00:00,stable,/_icepyx/icepyx.Query.cycles.html,1
2026-04-30 00:00:00,stable,/_icepyx/icepyx.Query.visualize_elevation.html,1
2026-04-30 00:00:00,stable,/_icepyx/icepyx.Variables.remove.html,1
2026-04-30 00:00:00,v2.0.0,/_icepyx/icepyx.Variables.remove.html,1
2026-04-30 00:00:00,latest,/contributing/how_to_contribute.html,1
2026-04-30 00:00:00,latest,/example_notebooks/IS2_data_access.html,1
2026-04-30 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,1
2026-04-30 00:00:00,latest,/getting_started/install.html,1
2026-04-30 00:00:00,latest,/index.html,6
2026-04-30 00:00:00,development,/tracking/citations.html,1
2026-04-30 00:00:00,latest,/tracking/citations.html,1
2026-04-30 00:00:00,latest,/user_guide/changelog/v1.0.0.html,1
2026-04-30 00:00:00,latest,/user_guide/documentation/components.html,1
2026-05-01 00:00:00,latest,/_icepyx/icepyx.Query.html,1
2026-05-01 00:00:00,latest,/_icepyx/icepyx.Quest.add_argo.html,1
2026-05-01 00:00:00,latest,/_icepyx/icepyx.Variables.avail.html,1
2026-05-01 00:00:00,latest,/_icepyx/icepyx.Variables.html,1
2026-05-01 00:00:00,bib,/community/contact.html,1
2026-05-01 00:00:00,latest,/community/contact.html,2
2026-05-01 00:00:00,latest,/community/resources.html,2
2026-05-01 00:00:00,latest,/contributing/attribution_link.html,1
2026-05-01 00:00:00,stable,/contributing/attribution_link.html,1
2026-05-01 00:00:00,latest,/contributing/code_of_conduct_link.html,1
2026-05-01 00:00:00,latest,/contributing/contribution_guidelines.html,2
2026-05-01 00:00:00,latest,/contributing/contributors_link.html,1
2026-05-01 00:00:00,latest,/contributing/development_plan.html,1
2026-05-01 00:00:00,latest,/contributing/how_to_contribute.html,3
2026-05-01 00:00:00,latest,/contributing/icepyx_internals.html,2
2026-05-01 00:00:00,latest,/contributing/quest-available-datasets.html,1
2026-05-01 00:00:00,latest,/contributing/release_guide.html,1
2026-05-01 00:00:00,latest,/example_notebooks/IS2_cloud_data_access.html,12
2026-05-01 00:00:00,latest,/example_notebooks/IS2_data_access.html,14
2026-05-01 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,15
2026-05-01 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,17
2026-05-01 00:00:00,stable,/example_notebooks/IS2_data_read-in.html,1
2026-05-01 00:00:00,latest,/example_notebooks/IS2_data_variables.html,40
2026-05-01 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,11
2026-05-01 00:00:00,stable,/example_notebooks/IS2_data_visualization.html,1
2026-05-01 00:00:00,latest,/example_notebooks/QUEST_argo_data_access.html,6
2026-05-01 00:00:00,latest,/getting_started/citation_link.html,7
2026-05-01 00:00:00,latest,/getting_started/install.html,8
2026-05-01 00:00:00,latest,/getting_started/origin_purpose.html,3
2026-05-01 00:00:00,latest,/index.html,12
2026-05-01 00:00:00,latest,/tracking/citations.html,1
2026-05-01 00:00:00,latest,/tracking/downloads.html,1
2026-05-01 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.order_vars.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/index.html,26
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.1-alpha.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.2-alpha.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.3.1.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.3.2.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.3.3.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.3.4.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.4.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.4.1.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.5.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.6.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.6.2.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.6.3.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.6.4.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.7.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.8.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v0.8.1.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v1.0.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v1.1.0.html,1
2026-05-01 00:00:00,stable,/user_guide/changelog/v1.1.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v1.2.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v1.3.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v2.0.0.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v2.0.1.html,1
2026-05-01 00:00:00,latest,/user_guide/changelog/v2.0.2.html,1
2026-05-01 00:00:00,latest,/user_guide/documentation/components.html,2
2026-05-01 00:00:00,latest,/user_guide/documentation/icepyx-quest.html,3
2026-05-01 00:00:00,latest,/user_guide/documentation/icepyx.html,4
2026-05-01 00:00:00,latest,/user_guide/documentation/query.html,1
2026-05-01 00:00:00,latest,/user_guide/documentation/quest.html,1
2026-05-01 00:00:00,latest,/user_guide/documentation/read.html,1
2026-05-01 00:00:00,latest,/user_guide/documentation/types.html,1
2026-05-01 00:00:00,latest,/user_guide/documentation/variables.html,1
2026-05-02 00:00:00,latest,/_icepyx/icepyx.Query.avail_granules.html,1
2026-05-02 00:00:00,latest,/_icepyx/icepyx.Query.end_time.html,1
2026-05-02 00:00:00,latest,/_icepyx/icepyx.Variables.append.html,1
2026-05-02 00:00:00,latest,/_icepyx/icepyx.Variables.avail.html,1
2026-05-02 00:00:00,stable,/_icepyx/icepyx.Variables.parse_var_list.html,1
2026-05-02 00:00:00,latest,/contributing/how_to_contribute.html,1
2026-05-02 00:00:00,stable,/example_notebooks/IS2_data_access.html,1
2026-05-02 00:00:00,stable,/example_notebooks/QUEST_argo_data_access.html,1
2026-05-02 00:00:00,latest,/getting_started/install.html,2
2026-05-02 00:00:00,latest,/index.html,3
2026-05-02 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.dataset.html,1
2026-05-02 00:00:00,stable,/user_guide/changelog/v0.2-alpha.html,2
2026-05-02 00:00:00,development,/user_guide/changelog/v0.3.4.html,1
2026-05-02 00:00:00,latest,/user_guide/changelog/v0.6.0.html,1
2026-05-02 00:00:00,latest,/user_guide/changelog/v1.0.0.html,1
2026-05-02 00:00:00,development,/user_guide/documentation/quest.html,1
2026-05-02 00:00:00,v2.0.2,/user_guide/documentation/quest.html,1
2026-05-03 00:00:00,development,/_icepyx/icepyx.Query.product_summary_info.html,1
2026-05-03 00:00:00,latest,/_icepyx/icepyx.Read.load.html,1
2026-05-03 00:00:00,latest,/contributing/code_of_conduct_link.html,1
2026-05-03 00:00:00,development,/contributing/how_to_contribute.html,1
2026-05-03 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,1
2026-05-03 00:00:00,latest,/index.html,1
2026-05-03 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.cycles.html,1
2026-05-03 00:00:00,development,/user_guide/changelog/v0.4.1.html,1
2026-05-03 00:00:00,latest,/user_guide/changelog/v2.0.1.html,1
2026-05-04 00:00:00,stable,/_icepyx/icepyx.Query.dates.html,1
2026-05-04 00:00:00,latest,/_icepyx/icepyx.Query.temporal.html,1
2026-05-04 00:00:00,latest,/_icepyx/icepyx.Query.tracks.html,1
2026-05-04 00:00:00,stable,/_icepyx/icepyx.Variables.remove.html,1
2026-05-04 00:00:00,latest,/community/resources.html,1
2026-05-04 00:00:00,latest,/example_notebooks/IS2_cloud_data_access.html,1
2026-05-04 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,1
2026-05-04 00:00:00,latest,/index.html,3
2026-05-04 00:00:00,development,/tracking/citations.html,1
2026-05-04 00:00:00,bib,/user_guide/changelog/index.html,1
2026-05-04 00:00:00,bib,/user_guide/changelog/v0.1-alpha.html,1
2026-05-04 00:00:00,stable,/user_guide/changelog/v0.3.1.html,1
2026-05-04 00:00:00,latest,/user_guide/changelog/v0.5.0.html,1
2026-05-04 00:00:00,v2.0.0,/user_guide/changelog/v1.1.0.html,1
2026-05-04 00:00:00,development,/user_guide/changelog/v2.0.1.html,1
2026-05-04 00:00:00,development,/user_guide/documentation/icepyx.html,1
2026-05-04 00:00:00,latest,/user_guide/documentation/icepyx.html,2
2026-05-04 00:00:00,latest,/user_guide/documentation/query.html,1
2026-05-05 00:00:00,stable,/_icepyx/icepyx.Query.start_time.html,1
2026-05-05 00:00:00,v2.0.0,/_icepyx/icepyx.Variables.remove.html,1
2026-05-05 00:00:00,v2.0.0,/community/resources.html,1
2026-05-05 00:00:00,latest,/contributing/attribution_link.html,2
2026-05-05 00:00:00,latest,/contributing/contribution_guidelines.html,1
2026-05-05 00:00:00,latest,/example_notebooks/IS2_cloud_data_access.html,2
2026-05-05 00:00:00,latest,/example_notebooks/IS2_data_access.html,3
2026-05-05 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,1
2026-05-05 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,1
2026-05-05 00:00:00,latest,/example_notebooks/IS2_data_variables.html,1
2026-05-05 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,1
2026-05-05 00:00:00,latest,/getting_started/citation_link.html,1
2026-05-05 00:00:00,latest,/getting_started/install.html,2
2026-05-05 00:00:00,latest,/getting_started/origin_purpose.html,2
2026-05-05 00:00:00,development,/index.html,1
2026-05-05 00:00:00,latest,/index.html,9
2026-05-05 00:00:00,latest,/tracking/citations.html,1
2026-05-05 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.dataset_all_info.html,1
2026-05-05 00:00:00,latest,/user_guide/changelog/index.html,1
2026-05-05 00:00:00,latest,/user_guide/changelog/v1.3.0.html,1
2026-05-05 00:00:00,latest,/user_guide/changelog/v2.0.0.html,1
2026-05-06 00:00:00,latest,/_icepyx/icepyx.Query.CMRparams.html,1
2026-05-06 00:00:00,stable,/_icepyx/icepyx.Query.product_all_info.html,1
2026-05-06 00:00:00,latest,/_icepyx/icepyx.Query.spatial_extent.html,1
2026-05-06 00:00:00,stable,/_icepyx/icepyx.Query.visualize_elevation.html,1
2026-05-06 00:00:00,stable,/_icepyx/icepyx.Quest.add_icesat2.html,1
2026-05-06 00:00:00,development,/_icepyx/icepyx.Read.variables.html,1
2026-05-06 00:00:00,bib,/community/resources.html,1
2026-05-06 00:00:00,latest,/example_notebooks/IS2_data_access.html,3
2026-05-06 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,1
2026-05-06 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,2
2026-05-06 00:00:00,latest,/getting_started/install.html,1
2026-05-06 00:00:00,latest,/index.html,4
2026-05-06 00:00:00,latest,/tracking/citations.html,1
2026-05-06 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.order_vars.html,1
2026-05-06 00:00:00,development,/user_guide/changelog/v0.3.2.html,1
2026-05-06 00:00:00,stable,/user_guide/changelog/v0.6.4.html,1
2026-05-06 00:00:00,latest,/user_guide/changelog/v2.0.0.html,1
2026-05-06 00:00:00,latest,/user_guide/documentation/components.html,1
2026-05-06 00:00:00,v2.0.0,/user_guide/documentation/components.html,1
2026-05-07 00:00:00,v2.0.0,/_icepyx/icepyx.Query.avail_granules.html,1
2026-05-07 00:00:00,stable,/_icepyx/icepyx.Query.cycles.html,1
2026-05-07 00:00:00,latest,/_icepyx/icepyx.Query.html,1
2026-05-07 00:00:00,stable,/_icepyx/icepyx.Query.latest_version.html,1
2026-05-07 00:00:00,development,/_icepyx/icepyx.Query.spatial.html,1
2026-05-07 00:00:00,stable,/contributing/attribution_link.html,1
2026-05-07 00:00:00,latest,/contributing/contribution_guidelines.html,3
2026-05-07 00:00:00,latest,/contributing/how_to_contribute.html,2
2026-05-07 00:00:00,latest,/example_notebooks/IS2_DEM_comparison_WIP.html,1
2026-05-07 00:00:00,latest,/example_notebooks/IS2_data_access.html,3
2026-05-07 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,1
2026-05-07 00:00:00,stable,/example_notebooks/IS2_data_read-in.html,1
2026-05-07 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,1
2026-05-07 00:00:00,stable,/example_notebooks/IS2_data_visualization.html,1
2026-05-07 00:00:00,stable,/getting_started/citation_link.html,1
2026-05-07 00:00:00,latest,/index.html,3
2026-05-07 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.show_custom_options.html,1
2026-05-07 00:00:00,development,/user_guide/changelog/v0.4.0.html,1
2026-05-07 00:00:00,latest,/user_guide/changelog/v0.6.2.html,1
2026-05-07 00:00:00,development,/user_guide/changelog/v0.8.1.html,1
2026-05-07 00:00:00,bib,/user_guide/documentation/components.html,1
2026-05-07 00:00:00,latest,/user_guide/documentation/icepyx.html,1
2026-05-08 00:00:00,stable,/_icepyx/icepyx.Query.avail_granules.html,1
2026-05-08 00:00:00,stable,/_icepyx/icepyx.Query.order_vars.html,1
2026-05-08 00:00:00,latest,/_icepyx/icepyx.Query.product_summary_info.html,1
2026-05-08 00:00:00,latest,/_icepyx/icepyx.Quest.save_all.html,1
2026-05-08 00:00:00,development,/_icepyx/icepyx.Variables.parse_var_list.html,1
2026-05-08 00:00:00,stable,/_icepyx/icepyx.Variables.path.html,1
2026-05-08 00:00:00,latest,/contributing/code_of_conduct_link.html,1
2026-05-08 00:00:00,latest,/contributing/contribution_guidelines.html,1
2026-05-08 00:00:00,latest,/contributing/contributors_link.html,1
2026-05-08 00:00:00,latest,/contributing/how_to_contribute.html,1
2026-05-08 00:00:00,latest,/contributing/icepyx_internals.html,1
2026-05-08 00:00:00,latest,/contributing/quest-available-datasets.html,1
2026-05-08 00:00:00,development,/example_notebooks/IS2_data_variables.html,1
2026-05-08 00:00:00,latest,/index.html,1
2026-05-08 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.file_vars.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/index.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.1-alpha.html,1
2026-05-08 00:00:00,stable,/user_guide/changelog/v0.1-alpha.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.2-alpha.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.3.1.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.3.3.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.3.4.html,1
2026-05-08 00:00:00,stable,/user_guide/changelog/v0.3.4.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.4.0.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v0.6.4.html,1
2026-05-08 00:00:00,latest,/user_guide/changelog/v1.3.0.html,1
2026-05-08 00:00:00,latest,/user_guide/documentation/icepyx-quest.html,1
2026-05-08 00:00:00,development,/user_guide/documentation/icepyx.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Query.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Query.order_vars.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Query.spatial.html,1
2026-05-09 00:00:00,stable,/_icepyx/icepyx.Query.tracks.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Quest.add_icesat2.html,1
2026-05-09 00:00:00,stable,/_icepyx/icepyx.Quest.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Read.filelist.html,1
2026-05-09 00:00:00,development,/_icepyx/icepyx.Read.load.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Read.variables.html,1
2026-05-09 00:00:00,stable,/_icepyx/icepyx.Variables.append.html,1
2026-05-09 00:00:00,stable,/_icepyx/icepyx.Variables.avail.html,1
2026-05-09 00:00:00,latest,/_icepyx/icepyx.Variables.product.html,1
2026-05-09 00:00:00,latest,/community/resources.html,1
2026-05-09 00:00:00,v2.0.0,/community/resources/2020_IS2_HW.html,1
2026-05-09 00:00:00,latest,/contributing/how_to_contribute.html,1
2026-05-09 00:00:00,latest,/contributing/release_guide.html,2
2026-05-09 00:00:00,stable,/contributing/release_guide.html,1
2026-05-09 00:00:00,latest,/example_notebooks/IS2_cloud_data_access.html,1
2026-05-09 00:00:00,latest,/example_notebooks/IS2_data_access.html,2
2026-05-09 00:00:00,development,/example_notebooks/IS2_data_read-in.html,1
2026-05-09 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,1
2026-05-09 00:00:00,latest,/example_notebooks/IS2_data_variables.html,1
2026-05-09 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,2
2026-05-09 00:00:00,v2.0.2,/example_notebooks/QUEST_argo_data_access.html,1
2026-05-09 00:00:00,latest,/getting_started/install.html,2
2026-05-09 00:00:00,latest,/index.html,9
2026-05-09 00:00:00,v2.0.0,/tracking/citations.html,1
2026-05-09 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.granules.html,1
2026-05-09 00:00:00,development,/user_guide/changelog/v0.3.1.html,1
2026-05-09 00:00:00,development,/user_guide/changelog/v0.5.0.html,1
2026-05-09 00:00:00,stable,/user_guide/changelog/v0.5.0.html,1
2026-05-09 00:00:00,stable,/user_guide/changelog/v0.6.0.html,1
2026-05-09 00:00:00,stable,/user_guide/changelog/v0.6.2.html,1
2026-05-09 00:00:00,latest,/user_guide/changelog/v0.6.4.html,1
2026-05-09 00:00:00,v2.0.0,/user_guide/changelog/v1.2.0.html,1
2026-05-09 00:00:00,stable,/user_guide/changelog/v1.3.0.html,1
2026-05-09 00:00:00,latest,/user_guide/documentation/icepyx.html,1
2026-05-10 00:00:00,development,/_icepyx/icepyx.Query.cycles.html,1
2026-05-10 00:00:00,latest,/_icepyx/icepyx.Query.product.html,1
2026-05-10 00:00:00,development,/_icepyx/icepyx.Query.spatial_extent.html,1
2026-05-10 00:00:00,development,/_icepyx/icepyx.Query.temporal.html,1
2026-05-10 00:00:00,latest,/_icepyx/icepyx.Query.visualize_elevation.html,1
2026-05-10 00:00:00,latest,/_icepyx/icepyx.Quest.download_all.html,1
2026-05-10 00:00:00,stable,/_icepyx/icepyx.Quest.html,1
2026-05-10 00:00:00,latest,/_icepyx/icepyx.Variables.remove.html,1
2026-05-10 00:00:00,bib,/community/contact.html,1
2026-05-10 00:00:00,development,/contributing/contribution_guidelines.html,1
2026-05-10 00:00:00,latest,/contributing/icepyx_internals.html,1
2026-05-10 00:00:00,latest,/example_notebooks/IS2_data_access.html,1
2026-05-10 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,1
2026-05-10 00:00:00,development,/example_notebooks/IS2_data_visualization.html,1
2026-05-10 00:00:00,latest,/getting_started/install.html,1
2026-05-10 00:00:00,bib,/getting_started/origin_purpose.html,1
2026-05-10 00:00:00,latest,/index.html,5
2026-05-10 00:00:00,latest,/tracking/citations.html,1
2026-05-10 00:00:00,stable,/user_guide/changelog/index.html,1
2026-05-10 00:00:00,stable,/user_guide/changelog/v0.3.2.html,1
2026-05-10 00:00:00,latest,/user_guide/changelog/v0.4.1.html,1
2026-05-10 00:00:00,latest,/user_guide/changelog/v2.0.1.html,1
2026-05-10 00:00:00,latest,/user_guide/documentation/quest.html,1
2026-05-10 00:00:00,latest,/user_guide/documentation/variables.html,1
2026-05-11 00:00:00,development,/_icepyx/icepyx.Query.CMRparams.html,1
2026-05-11 00:00:00,development,/_icepyx/icepyx.Query.dates.html,1
2026-05-11 00:00:00,latest,/_icepyx/icepyx.Query.end_time.html,1
2026-05-11 00:00:00,stable,/_icepyx/icepyx.Query.spatial_extent.html,1
2026-05-11 00:00:00,latest,/_icepyx/icepyx.Query.tracks.html,1
2026-05-11 00:00:00,development,/_icepyx/icepyx.Variables.product.html,1
2026-05-11 00:00:00,latest,/contributing/code_of_conduct_link.html,1
2026-05-11 00:00:00,latest,/contributing/icepyx_internals.html,1
2026-05-11 00:00:00,latest,/example_notebooks/IS2_cloud_data_access.html,1
2026-05-11 00:00:00,latest,/example_notebooks/IS2_data_access.html,3
2026-05-11 00:00:00,stable,/example_notebooks/IS2_data_access.html,1
2026-05-11 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,2
2026-05-11 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,1
2026-05-11 00:00:00,latest,/example_notebooks/IS2_data_visualization.html,1
2026-05-11 00:00:00,latest,/example_notebooks/QUEST_argo_data_access.html,1
2026-05-11 00:00:00,latest,/getting_started/citation_link.html,1
2026-05-11 00:00:00,latest,/getting_started/install.html,3
2026-05-11 00:00:00,latest,/getting_started/origin_purpose.html,1
2026-05-11 00:00:00,latest,/index.html,11
2026-05-11 00:00:00,latest,/tracking/citations.html,1
2026-05-11 00:00:00,stable,/tracking/downloads.html,1
2026-05-11 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.html,1
2026-05-11 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.reqparams.html,1
2026-05-11 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.show_custom_options.html,1
2026-05-11 00:00:00,bib,/user_guide/changelog/v0.2-alpha.html,1
2026-05-11 00:00:00,development,/user_guide/changelog/v0.6.2.html,1
2026-05-11 00:00:00,stable,/user_guide/changelog/v0.8.0.html,1
2026-05-11 00:00:00,latest,/user_guide/documentation/icepyx.html,1
2026-05-12 00:00:00,stable,/_icepyx/icepyx.Query.CMRparams.html,1
2026-05-12 00:00:00,latest,/_icepyx/icepyx.Query.avail_granules.html,1
2026-05-12 00:00:00,latest,/_icepyx/icepyx.Query.download_granules.html,1
2026-05-12 00:00:00,latest,/_icepyx/icepyx.Query.html,1
2026-05-12 00:00:00,latest,/_icepyx/icepyx.Query.product_summary_info.html,1
2026-05-12 00:00:00,development,/_icepyx/icepyx.Query.product_version.html,1
2026-05-12 00:00:00,development,/_icepyx/icepyx.Query.visualize_elevation.html,1
2026-05-12 00:00:00,latest,/community/contact.html,3
2026-05-12 00:00:00,latest,/community/resources.html,2
2026-05-12 00:00:00,v2.0.0,/community/resources.html,1
2026-05-12 00:00:00,stable,/contributing/attribution_link.html,1
2026-05-12 00:00:00,latest,/contributing/contributors_link.html,1
2026-05-12 00:00:00,stable,/contributing/development_plan.html,1
2026-05-12 00:00:00,latest,/contributing/release_guide.html,1
2026-05-12 00:00:00,latest,/example_notebooks/IS2_data_access.html,3
2026-05-12 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,2
2026-05-12 00:00:00,stable,/example_notebooks/IS2_data_access2-subsetting.html,1
2026-05-12 00:00:00,latest,/example_notebooks/IS2_data_read-in.html,2
2026-05-12 00:00:00,stable,/example_notebooks/IS2_data_visualization.html,1
2026-05-12 00:00:00,latest,/getting_started/citation_link.html,1
2026-05-12 00:00:00,latest,/getting_started/install.html,3
2026-05-12 00:00:00,development,/index.html,1
2026-05-12 00:00:00,latest,/index.html,6
2026-05-12 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.html,1
2026-05-12 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.spatial_extent.html,1
2026-05-12 00:00:00,v2.0.0,/user_guide/changelog/v0.6.2.html,1
2026-05-12 00:00:00,stable,/user_guide/changelog/v0.6.3.html,1
2026-05-12 00:00:00,stable,/user_guide/changelog/v0.8.1.html,1
2026-05-12 00:00:00,stable,/user_guide/changelog/v1.3.0.html,1
2026-05-12 00:00:00,stable,/user_guide/changelog/v2.0.0.html,1
2026-05-12 00:00:00,latest,/user_guide/documentation/components.html,1
2026-05-12 00:00:00,latest,/user_guide/documentation/icepyx.html,1
2026-05-12 00:00:00,latest,/user_guide/documentation/query.html,999
2026-05-13 00:00:00,stable,/_icepyx/icepyx.Variables.html,1
2026-05-13 00:00:00,development,/_icepyx/icepyx.Variables.parse_var_list.html,1
2026-05-13 00:00:00,latest,/contributing/contribution_guidelines.html,2
2026-05-13 00:00:00,latest,/contributing/how_to_contribute.html,2
2026-05-13 00:00:00,latest,/contributing/quest-available-datasets.html,1
2026-05-13 00:00:00,latest,/example_notebooks/IS2_data_access.html,2
2026-05-13 00:00:00,latest,/example_notebooks/IS2_data_access2-subsetting.html,2
2026-05-13 00:00:00,stable,/example_notebooks/IS2_data_visualization.html,1
2026-05-13 00:00:00,v2.0.2,/example_notebooks/IS2_data_visualization.html,1
2026-05-13 00:00:00,latest,/getting_started/citation_link.html,1
2026-05-13 00:00:00,latest,/getting_started/install.html,2
2026-05-13 00:00:00,stable,/getting_started/origin_purpose.html,1
2026-05-13 00:00:00,latest,/index.html,6
2026-05-13 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.CMRparams.html,1
2026-05-13 00:00:00,bib,/user_guide/_icepyx/icepyx.Query.end_time.html,1
2026-05-13 00:00:00,v2.0.0,/user_guide/changelog/v0.3.1.html,1
2026-05-13 00:00:00,stable,/user_guide/changelog/v2.0.0.html,1
2026-05-13 00:00:00,latest,/user_guide/changelog/v2.0.1.html,1
2026-05-13 00:00:00,stable,/user_guide/changelog/v2.0.1.html,1
2026-05-13 00:00:00,latest,/user_guide/documentation/icepyx.html,1
2026-05-13 00:00:00,latest,/user_guide/documentation/types.html,1
2026-05-14 00:00:00,latest,/_icepyx/icepyx.Query.cycles.html,1
2026-05-14 00:00:00,development,/_icepyx/icepyx.Query.dates.html,1
2026-05-14 00:00:00,latest,/_icepyx/icepyx.Query.download_granules.html,1
2026-05-14 00:00:00,development,/_icepyx/icepyx.Query.end_time.html,1
2026-05-14 00:00:00,stable,/_icepyx/icepyx.Query.granules.html,1
2026-05-14 00:00:00,development,/_icepyx/icepyx.Query.order_vars.html,1
2026-05-14 00:00:00,development,/_icepyx/icepyx.Query.spatial.html,2
